tracker_id,class_id,x_min,y_min,x_max,y_max
12,0,861.4354,507.45285,898.3313,543.25934
3,0,1241.412,571.92505,1287.8682,612.8301
304,0,1261.4393,454.78366,1302.3606,496.09268
264,0,0.0,615.0966,17.151524,650.4332
313,0,158.29944,626.14166,197.05984,665.38696
136,0,1135.499,704.536,1173.0206,745.48346
13,0,0.0,703.6699,16.190548,737.80493
33,0,306.08377,465.19427,349.11826,514.6246
11,0,797.2721,104.779594,837.91754,145.52895
308,0,0.0,614.39594,19.831322,658.46185
310,0,1128.8707,701.8747,1176.115,753.9015
77,0,975.50684,504.44745,1008.39215,543.2167
236,0,127.78249,65.93263,166.89714,103.145065
33,0,315.18622,473.41064,350.88672,515.2756
249,0,251.11469,247.17155,297.25702,289.6827
319,0,409.02252,681.2999,446.35623,719.69495
320,0,51.447773,401.53766,87.295906,442.80637
12,0,862.88654,507.77533,898.2464,542.78284
3,0,1243.9231,573.68207,1287.3978,610.61383
323,0,171.2823,630.896,212.92165,669.69574
136,0,1135.3503,703.83484,1171.5046,744.80634
37,0,1075.2283,396.86826,1123.5347,443.09006
308,0,0.0,614.7564,18.638504,651.58356
13,0,0.0,703.4415,16.54825,737.85284
304,0,1250.2278,450.19482,1289.3934,490.28625
324,0,306.6037,469.04218,350.09885,519.5072
310,0,1128.9348,700.84985,1175.3075,750.81433
77,0,976.14557,504.61853,1007.88855,542.69977
33,0,311.2127,483.8504,345.76453,528.78076
320,0,44.537743,389.94598,75.65772,423.2099
319,0,414.87866,693.46155,456.54425,735.5046
236,0,129.30067,61.990757,174.37035,106.08887
12,0,863.50305,508.8032,897.56476,542.3939
249,0,275.1707,255.36673,311.40335,294.88284
323,0,193.05821,631.6516,227.20581,664.9517
304,0,1238.7211,454.89417,1278.6083,502.2763
136,0,1138.4204,698.42285,1174.5372,733.48395
37,0,1075.9133,396.9246,1121.1006,440.6702
308,0,0.0,615.21094,18.397745,652.3133
13,0,0.0,703.60504,16.344105,737.47144
329,0,362.7818,606.71295,399.5872,643.7448
3,0,1239.1808,578.2317,1279.474,614.4216
310,0,1136.8143,696.5901,1178.9713,742.3092
77,0,976.04626,503.8986,1008.5532,543.6563
294,0,861.1183,505.8981,901.1221,547.1142
324,0,305.3861,477.83252,347.71167,530.4481
11,0,798.4937,97.78289,838.70154,139.70956
214,0,50.96021,371.37482,91.07058,410.3272
236,0,143.81499,60.505928,187.24203,103.071045
12,0,861.6856,506.64908,898.2986,542.9988
37,0,1071.0703,397.45428,1117.1991,442.8446
304,0,1242.7236,488.79108,1280.513,529.78705
33,0,286.83398,493.07233,335.84137,540.0851
310,0,1136.8721,688.5482,1173.7046,730.4029
11,0,804.43317,91.31492,846.13605,131.57373
13,0,0.0,703.32404,16.481422,737.5729
249,0,285.12793,247.5109,325.1243,287.75964
308,0,0.0,615.02075,18.37723,652.7587
77,0,973.9207,503.1441,1011.20264,544.07245
3,0,1232.198,572.043,1274.9612,612.82587
214,0,51.0655,371.46536,90.98288,410.30447
236,0,143.90533,60.4382,187.25487,103.13841
12,0,861.7475,506.70972,898.2501,542.9906
37,0,1071.0883,397.443,1117.1683,442.83493
304,0,1242.7343,488.7155,1280.4115,529.3595
136,0,1137.1292,688.8769,1173.5072,730.2117
33,0,286.75446,492.9196,335.65,539.9409
336,0,392.15204,681.7818,430.1776,720.5862
11,0,804.4622,91.37055,846.15485,131.63937
13,0,0.0,703.3373,16.480175,737.5139
249,0,285.0907,247.63182,325.19193,287.82834
308,0,0.0,614.993,18.388126,652.7363
77,0,973.94867,503.10666,1011.1602,544.03204
3,0,1232.3728,572.1149,1275.0712,612.64746
335,0,388.77618,679.1479,436.89227,727.1868
334,0,195.30962,614.5763,239.75275,661.91797
236,0,147.71481,57.622643,189.52525,98.61199
12,0,863.0949,507.60916,898.0557,542.3941
37,0,1074.0571,388.3873,1117.0815,436.60583
214,0,61.4185,364.84897,99.97522,407.97452
334,0,186.92828,607.4092,221.71172,644.393
310,0,1142.0205,680.97675,1179.3857,719.72974
335,0,388.30637,670.5816,434.65332,714.17377
3,0,1225.2244,571.9812,1272.7107,613.1532
11,0,805.7493,84.615005,848.06134,128.49332
13,0,0.0,703.0442,16.973368,738.38605
308,0,0.0,614.485,19.631908,653.73065
77,0,974.08606,503.1639,1010.4887,543.50714
310,0,1143.6902,672.42645,1180.3473,710.3253
12,0,861.6957,506.9062,898.1524,542.75934
37,0,1079.8429,383.58844,1120.7719,430.8352
249,0,306.96097,256.7972,343.03964,294.79538
320,0,40.411106,367.63135,78.08487,405.01318
334,0,196.94472,593.8766,232.23962,629.65454
258,0,272.2735,472.02856,316.93246,510.3021
3,0,1223.124,571.79224,1267.5614,612.32056
236,0,150.29099,61.459763,193.07576,103.115036
308,0,0.0,615.4649,18.856745,652.5656
13,0,0.0,703.53546,16.553658,738.0909
77,0,976.2531,505.1777,1008.85254,543.4805
11,0,801.39404,81.16468,844.4878,125.41756
